438 438 2.7222222222222223 -1.0384615384615385 -3.0 47 86 71
439 439 2.666666666666667 -1.0384615384615385 -3.0 48 87 72
440 440 2.6111111111111107 -1.0384615384615385 -3.0 45 84 69
441 441 2.5555555555555554 -1.0384615384615385 -3.0 46 85 70
442 442 2.5 -1.0384615384615385 -3.0 48 87 72
443 443 2.4444444444444446 -1.0384615384615385 -3.0 44 83 68
444 444 2.3888888888888893 -1.0384615384615385 -3.0 44 83 68
445 445 2.333333333333333 -1.0384615384615385 -3.0 44 83 68
446 446 2.2777777777777777 -1.0384615384615385 -3.0 40 79 64
447 447 2.2222222222222223 -1.0384615384615385 -3.0 44 83 68
448 448 2.166666666666667 -1.0384615384615385 -3.0 42 79 63
449 449 2.1111111111111116 -1.0384615384615385 -3.0 48 86 68
450 450 2.0555555555555562 -1.0384615384615385 -3.0 48 85 69
451 451 2.0 -1.0384615384615385 -3.0 46 83 67
452 452 1.9444444444444446 -1.0384615384615385 -3.0 46 85 70
453 453 1.8888888888888893 -1.0384615384615385 -3.0 45 84 69
454 454 1.8333333333333339 -1.0384615384615385 -3.0 41 80 65
455 455 1.7777777777777786 -1.0384615384615385 -3.0 47 86 71
456 456 1.7222222222222232 -1.0384615384615385 -3.0 42 81 66
457 457 1.6666666666666661 -1.0384615384615385 -3.0 43 82 66
458 458 1.6111111111111107 -1.0384615384615385 -3.0 43 82 66
459 459 1.5555555555555554 -1.0384615384615385 -3.0 47 86 70
460 460 1.5 -1.0384615384615385 -3.0 45 84 68
461 461 1.4444444444444446 -1.0384615384615385 -3.0 47 86 71
462 462 1.3888888888888893 -1.0384615384615385 -3.0 45 84 69
463 463 1.3333333333333321 -1.0384615384615385 -3.0 46 85 70
464 464 1.2777777777777786 -1.0384615384615385 -3.0 48 87 72
465 465 1.2222222222222214 -1.0384615384615385 -3.0 46 85 70
466 466 1.1666666666666679 -1.0384615384615385 -3.0 44 83 68
467 467 1.1111111111111107 -1.0384615384615385 -3.0 42 81 66
468 468 1.0555555555555554 -1.0384615384615385 -3.0 41 79 67
469 469 1.0 -1.0384615384615385 -3.0 45 83 71
470 470 0.94444444444444464 -1.0384615384615385 -3.0 44 82 70
471 471 0.88888888888888928 -1.0384615384615385 -3.0 39 77 65
472 472 0.83333333333333393 -1.0384615384615385 -3.0 44 80 68
473 473 0.77777777777777679 -1.0384615384615385 -3.0 43 79 67
474 474 0.72222222222222143 -1.0384615384615385 -3.0 44 80 68
475 475 0.66666666666666607 -1.0384615384615385 -3.0 48 84 72
476 476 0.61111111111111072 -1.0384615384615385 -3.0 48 84 70
477 477 0.55555555555555536 -1.0384615384615385 -3.0 43 79 65
478 478 0.5 -1.0384615384615385 -3.0 46 82 68
479 479 0.44444444444444464 -1.0384615384615385 -3.0 45 81 67
480 480 0.38888888888888928 -1.0384615384615385 -3.0 46 82 70
481 481 0.33333333333333393 -1.0384615384615385 -3.0 50 86 74
482 482 0.27777777777777857 -1.0384615384615385 -3.0 42 78 66
483 483 0.22222222222222321 -1.0384615384615385 -3.0 43 79 67
484 484 0.16666666666666785 -1.0384615384615385 -3.0 44 82 70
485 485 0.11111111111111072 -1.0384615384615385 -3.0 48 86 74
486 486 0.055555555555555358 -1.0384615384615385 -3.0 42 80 68
487 487 0.0 -1.0384615384615385 -3.0 43 81 69
488 488 -0.055555555555555358 -1.0384615384615385 -3.0 44 82 70
489 489 -0.11111111111111072 -1.0384615384615385 -3.0 50 88 76
490 490 -0.16666666666666607 -1.0384615384615385 -3.0 44 83 68
491 491 -0.22222222222222143 -1.0384615384615385 -3.0 45 84 69
492 492 -0.27777777777777679 -1.0384615384615385 -3.0 50 89 74
493 493 -0.33333333333333393 -1.0384615384615385 -3.0 49 88 73
494 494 -0.38888888888888928 -1.0384615384615385 -3.0 46 85 70
495 495 -0.44444444444444464 -1.0384615384615385 -3.0 40 79 64
496 496 -0.5 -1.0384615384615385 -3.0 47 83 69
497 497 -0.55555555555555536 -1.0384615384615385 -3.0 46 82 68
498 498 -0.61111111111111072 -1.0384615384615385 -3.0 44 80 68
499 499 -0.66666666666666607 -1.0384615384615385 -3.0 47 83 69
500 500 -0.72222222222222143 -1.0384615384615385 -3.0 47 83 69
501 501 -0.77777777777777679 -1.0384615384615385 -3.0 44 80 66
502 502 -0.83333333333333215 -1.0384615384615385 -3.0 35 71 57
503 503 -0.88888888888888751 -1.0384615384615385 -3.0 45 81 67
504 504 -0.94444444444444642 -1.0384615384615385 -3.0 47 83 69
505 505 -1.0 -1.0384615384615385 -3.0 46 82 68
506 506 -1.0555555555555571 -1.0384615384615385 -3.0 42 81 66
507 507 -1.1111111111111107 -1.0384615384615385 -3.0 44 83 68
508 508 -1.1666666666666679 -1.0384615384615385 -3.0 50 89 74
509 509 -1.2222222222222214 -1.0384615384615385 -3.0 45 83 71
510 510 -1.2777777777777786 -1.0384615384615385 -3.0 47 85 73
511 511 -1.3333333333333321 -1.0384615384615385 -3.0 47 85 73
512 512 -1.3888888888888893 -1.0384615384615385 -3.0 42 83 68
513 513 -1.4444444444444429 -1.0384615384615385 -3.0 48 89 74
514 514 -1.5 -1.0384615384615385 -3.0 48 86 74
515 515 -1.5555555555555536 -1.0384615384615385 -3.0 47 85 73
516 516 -1.6111111111111125 -1.0384615384615385 -3.0 40 76 64
517 517 -1.6666666666666679 -1.0384615384615385 -3.0 45 81 69
518 518 -1.7222222222222232 -1.0384615384615385 -3.0 49 84 74
519 519 -1.7777777777777786 -1.0384615384615385 -3.0 46 81 71
520 520 -1.8333333333333339 -1.0384615384615385 -3.0 46 81 71
521 521 -1.8888888888888893 -1.0384615384615385 -3.0 46 81 71
522 522 -1.9444444444444446 -1.0384615384615385 -3.0 45 80 70
523 523 -2.0 -1.0384615384615385 -3.0 45 83 71
524 524 -2.0555555555555554 -1.0384615384615385 -3.0 43 81 69
525 525 -2.1111111111111107 -1.0384615384615385 -3.0 45 83 71
526 526 -2.1666666666666661 -1.0384615384615385 -3.0 48 86 74
527 527 -2.2222222222222232 -1.0384615384615385 -3.0 44 82 70
528 528 -2.2777777777777786 -1.0384615384615385 -3.0 46 83 73
529 529 -2.3333333333333339 -1.0384615384615385 -3.0 48 86 74
530 530 -2.3888888888888893 -1.0384615384615385 -3.0 42 82 70
531 531 -2.4444444444444446 -1.0384615384615385 -3.0 44 85 70
532 532 -2.5 -1.0384615384615385 -3.0 39 83 66
533 533 -2.5555555555555554 -1.0384615384615385 -3.0 39 84 65
534 534 -2.6111111111111107 -1.0384615384615385 -3.0 47 89 71
535 535 -2.6666666666666661 -1.0384615384615385 -3.0 46 85 69
536 536 -2.7222222222222214 -1.0384615384615385 -3.0 46 82 68
537 537 -2.7777777777777768 -1.0384615384615385 -3.0 45 81 69
538 538 -2.8333333333333339 -1.0384615384615385 -3.0 45 81 69
539 539 -2.8888888888888893 -1.0384615384615385 -3.0 40 78 66
540 540 -2.9444444444444446 -1.0384615384615385 -3.0 41 79 67
541 541 -3.0 -1.0384615384615385 -3.0 43 84 69
542 542 -3.0555555555555554 -1.0384615384615385 -3.0 40 81 66
543 543 -3.1111111111111107 -1.0384615384615385 -3.0 41 83 66
544 544 -3.1666666666666661 -1.0384615384615385 -3.0 44 81 65
545 545 -3.2222222222222214 -1.0384615384615385 -3.0 46 83 67
546 546 -3.2777777777777768 -1.0384615384615385 -3.0 45 81 67
547 547 -3.3333333333333321 -1.0384615384615385 -3.0 47 83 69
548 548 -3.3888888888888875 -1.0384615384615385 -3.0 44 83 68
549 549 -3.4444444444444464 -1.0384615384615385 -3.0 41 80 65
550 550 -3.5 -1.0384615384615385 -3.0 44 80 66
551 551 -3.5555555555555571 -1.0384615384615385 -3.0 49 85 69
552 552 -3.6111111111111107 -1.0384615384615385 -3.0 45 78 63
553 553 -3.6666666666666679 -1.0384615384615385 -3.0 53 85 68
554 554 -3.7222222222222214 -1.0384615384615385 -3.0 42 74 57
555 555 -3.7777777777777786 -1.0384615384615385 -3.0 44 76 59
556 556 -3.8333333333333321 -1.0384615384615385 -3.0 51 83 66
557 557 -3.8888888888888893 -1.0384615384615385 -3.0 40 73 58
558 558 -3.9444444444444429 -1.0384615384615385 -3.0 42 78 62
559 559 -4.0 -1.0384615384615385 -3.0 42 78 62
560 560 -4.0555555555555536 -1.0384615384615385 -3.0 43 78 64
561 561 -4.1111111111111125 -1.0384615384615385 -3.0 41 76 62
562 562 -4.1666666666666679 -1.0384615384615385 -3.0 39 73 62
563 563 -4.2222222222222232 -1.0384615384615385 -3.0 42 76 65
564 564 -4.2777777777777786 -1.0384615384615385 -3.0 44 78 68
565 565 -4.3333333333333339 -1.0384615384615385 -3.0 38 72 62
566 566 -4.3888888888888893 -1.0384615384615385 -3.0 43 76 69
567 567 -4.4444444444444446 -1.0384615384615385 -3.0 42 75 68
568 568 -4.5 -1.0384615384615385 -3.0 42 75 68
569 569 -4.5555555555555554 -1.0384615384615385 -3.0 40 72 67
570 570 -4.6111111111111107 -1.0384615384615385 -3.0 47 79 74
571 571 -4.6666666666666661 -1.0384615384615385 -3.0 47 78 75
572 572 -4.7222222222222232 -1.0384615384615385 -3.0 47 76 73
573 573 -4.7777777777777786 -1.0384615384615385 -3.0 54 83 80
574 574 -4.8333333333333339 -1.0384615384615385 -3.0 52 81 78
575 575 -4.8888888888888893 -1.0384615384615385 -3.0 52 81 78
576 576 -4.9444444444444446 -1.0384615384615385 -3.0 55 81 81
577 577 -5.0 -1.0384615384615385 -3.0 54 80 80
578 578 -5.0555555555555554 -1.0384615384615385 -3.0 52 77 79
579 579 -5.1111111111111107 -1.0384615384615385 -3.0 54 79 81
580 580 -5.1666666666666661 -1.0384615384615385 -3.0 59 84 88
581 581 -5.2222222222222214 -1.0384615384615385 -3.0 66 91 95
582 582 -5.2777777777777768 -1.0384615384615385 -3.0 72 94 100
583 583 -5.3333333333333339 -1.0384615384615385 -3.0 71 95 101
584 584 -5.3888888888888893 -1.0384615384615385 -3.0 93 117 123
585 585 -5.4444444444444446 -1.0384615384615385 -3.0 93 119 126
586 586 -5.5 -1.0384615384615385 -3.0 101 124 132
587 587 -5.5555555555555554 -1.0384615384615385 -3.0 100 126 133
588 588 -5.6111111111111107 -1.0384615384615385 -3.0 99 125 132
589 589 -5.6666666666666661 -1.0384615384615385 -3.0 98 126 133
590 590 -5.7222222222222214 -1.0384615384615385 -3.0 106 132 139
591 591 -5.7777777777777768 -1.0384615384615385 -3.0 102 131 136
592 592 -5.8333333333333321 -1.0384615384615385 -3.0 101 130 135
593 593 -5.8888888888888875 -1.0384615384615385 -3.0 98 127 131
594 594 -5.9444444444444464 -1.0384615384615385 -3.0 104 130 136
595 595 -6.0 -1.0384615384615385 -3.0 99 125 131
596 596 -6.0555555555555571 -1.0384615384615385 -3.0 104 127 135
597 597 -6.1111111111111107 -1.0384615384615385 -3.0 100 123 131
598 598 -6.1666666666666679 -1.0384615384615385 -3.0 101 121 132
599 599 -6.2222222222222214 -1.0384615384615385 -3.0 106 126 137
600 600 -6.2777777777777786 -1.0384615384615385 -3.0 107 124 137
601 601 -6.3333333333333321 -1.0384615384615385 -3.0 105 124 137
602 602 -6.3888888888888893 -1.0384615384615385 -3.0 99 118 133
603 603 -6.4444444444444429 -1.0384615384615385 -3.0 110 129 144
604 604 -6.5 -1.0384615384615385 -3.0 103 122 137
605 605 -6.5555555555555536 -1.0384615384615385 -3.0 101 122 137
606 606 -6.6111111111111107 -1.0384615384615385 -3.0 105 125 142
607 607 -6.6666666666666679 -1.0384615384615385 -3.0 106 126 143
608 608 -6.7222222222222214 -1.0384615384615385 -3.0 106 127 142
609 609 -6.7777777777777786 -1.0384615384615385 -3.0 107 128 143
610 610 -6.8333333333333321 -1.0384615384615385 -3.0 106 127 142
611 611 -6.8888888888888893 -1.0384615384615385 -3.0 104 125 140
612 612 -6.9444444444444429 -1.0384615384615385 -3.0 112 131 144
613 613 -7.0 -1.0384615384615385 -3.0 102 121 134
614 614 -7.0555555555555536 -1.0384615384615385 -3.0 109 129 140
615 615 -7.1111111111111107 -1.0384615384615385 -3.0 108 128 139
616 616 -7.1666666666666643 -1.0384615384615385 -3.0 113 131 142
617 617 -7.2222222222222214 -1.0384615384615385 -3.0 104 125 133
618 618 -7.2777777777777786 -1.0384615384615385 -3.0 111 132 140
619 619 -7.3333333333333357 -1.0384615384615385 -3.0 105 128 136
620 620 -7.3888888888888893 -1.0384615384615385 -3.0 98 121 129
621 621 -7.4444444444444429 -1.0384615384615385 -3.0 88 111 119
622 622 -7.5 -1.0384615384615385 -3.0 66 92 98
623 623 -7.5555555555555571 -1.0384615384615385 -3.0 56 82 88
624 624 -7.6111111111111107 -1.0384615384615385 -3.0 58 87 91
625 625 -7.6666666666666643 -1.0384615384615385 -3.0 61 91 92
626 626 -7.7222222222222214 -1.0384615384615385 -3.0 47 77 78
627 627 -7.7777777777777786 -1.0384615384615385 -3.0 52 82 83
628 628 -7.8333333333333357 -1.0384615384615385 -3.0 49 79 80
629 629 -7.8888888888888893 -1.0384615384615385 -3.0 44 74 75
630 630 -7.9444444444444464 -1.0384615384615385 -3.0 40 70 71
631 631 -8.0 -1.0384615384615385 -3.0 40 70 71
632 632 -8.0555555555555571 -1.0384615384615385 -3.0 39 69 70
633 633 -8.1111111111111107 -1.0384615384615385 -3.0 46 77 76
634 634 -8.1666666666666679 -1.0384615384615385 -3.0 49 80 79
635 635 -8.2222222222222214 -1.0384615384615385 -3.0 43 74 73
636 636 -8.2777777777777786 -1.0384615384615385 -3.0 45 76 75
637 637 -8.3333333333333321 -1.0384615384615385 -3.0 42 73 70
638 638 -8.3888888888888893 -1.0384615384615385 -3.0 41 72 69
639 639 -8.4444444444444464 -1.0384615384615385 -3.0 42 72 67
640 640 -8.5 -1.0384615384615385 -3.0 43 74 67
641 641 -8.5555555555555571 -1.0384615384615385 -3.0 35 64 55
642 642 -8.6111111111111107 -1.0384615384615385 -3.0 32 61 52
643 643 -8.6666666666666679 -1.0384615384615385 -3.0 25 52 43
644 644 -8.7222222222222214 -1.0384615384615385 -3.0 32 55 50
645 645 -8.7777777777777786 -1.0384615384615385 -3.0 31 54 49
646 646 -8.8333333333333321 -1.0384615384615385 -3.0 26 47 44
647 647 -8.8888888888888893 -1.0384615384615385 -3.0 19 40 37
648 648 -8.9444444444444429 -1.0384615384615385 -3.0 36 54 53
649 649 -9.0 -1.0384615384615385 -3.0 57 75 76
650 650 -9.0555555555555536 -1.0384615384615385 -3.0 46 65 68
651 651 -9.1111111111111107 -1.0384615384615385 -3.0 16 35 40
652 652 -9.1666666666666679 -1.0384615384615385 -3.0 46 65 72
653 653 -9.2222222222222214 -1.0384615384615385 -3.0 84 103 110
654 654 -9.2777777777777786 -1.0384615384615385 -3.0 92 113 121
655 655 -9.3333333333333321 -1.0384615384615385 -3.0 49 71 76
656 656 -9.3888888888888893 -1.0384615384615385 -3.0 41 70 67
657 657 -9.4444444444444429 -1.0384615384615385 -3.0 40 73 66
658 658 -9.5 -1.0384615384615385 -3.0 52 82 77
659 659 -9.5555555555555536 -1.0384615384615385 -3.0 43 74 67
660 660 -9.6111111111111107 -1.0384615384615385 -3.0 44 75 68
661 661 -9.6666666666666643 -1.0384615384615385 -3.0 50 81 74
662 662 -9.7222222222222214 -1.0384615384615385 -3.0 44 72 66
663 663 -9.7777777777777786 -1.0384615384615385 -3.0 46 75 66
664 664 -9.8333333333333357 -1.0384615384615385 -3.0 44 72 66
665 665 -9.8888888888888893 -1.0384615384615385 -3.0 49 76 67
666 666 -9.9444444444444429 -1.0384615384615385 -3.0 48 75 66
667 667 -10.0 -1.0384615384615385 -3.0 48 75 66
296 296 9.9477806788511742 -2.0769230769230771 -3.0 36 77 62
297 297 9.8955613577023502 -2.0769230769230771 -3.0 37 78 63
298 298 9.8433420365535245 -2.0769230769230771 -3.0 39 80 65
299 299 9.7911227154047005 -2.0769230769230771 -3.0 36 77 62
300 300 9.7389033942558747 -2.0769230769230771 -3.0 34 73 58
301 301 9.6866840731070489 -2.0769230769230771 -3.0 37 76 61
302 302 9.6344647519582249 -2.0769230769230771 -3.0 40 79 64
303 303 9.5822454308093992 -2.0769230769230771 -3.0 35 74 58
304 304 9.5300261096605752 -2.0769230769230771 -3.0 36 75 59
305 305 9.4778067885117494 -2.0769230769230771 -3.0 39 78 62
306 306 9.4255874673629236 -2.0769230769230771 -3.0 39 78 62
307 307 9.3733681462140996 -2.0769230769230771 -3.0 40 79 63
308 308 9.3211488250652739 -2.0769230769230771 -3.0 38 80 63
309 309 9.2689295039164499 -2.0769230769230771 -3.0 43 85 68
310 310 9.2167101827676241 -2.0769230769230771 -3.0 36 78 61
311 311 9.1644908616187983 -2.0769230769230771 -3.0 44 86 69
312 312 9.1122715404699743 -2.0769230769230771 -3.0 42 81 66
313 313 9.0600522193211486 -2.0769230769230771 -3.0 38 77 62
314 314 9.0078328981723246 -2.0769230769230771 -3.0 38 77 62
315 315 8.9556135770234988 -2.0769230769230771 -3.0 41 80 65
316 316 8.903394255874673 -2.0769230769230771 -3.0 45 81 67
317 317 8.851174934725849 -2.0769230769230771 -3.0 47 83 69
318 318 8.7989556135770233 -2.0769230769230771 -3.0 48 84 72
319 319 8.7467362924281993 -2.0769230769230771 -3.0 45 81 67
320 320 8.6945169712793735 -2.0769230769230771 -3.0 44 83 68
321 321 8.6422976501305477 -2.0769230769230771 -3.0 42 81 66
322 322 8.5900783289817237 -2.0769230769230771 -3.0 44 83 68
323 323 8.537859007832898 -2.0769230769230771 -3.0 46 86 74
324 324 8.485639686684074 -2.0769230769230771 -3.0 43 81 69
325 325 8.4334203655352482 -2.0769230769230771 -3.0 41 81 69
326 326 8.3812010443864224 -2.0769230769230771 -3.0 39 77 65
327 327 8.3289817232375984 -2.0769230769230771 -3.0 44 84 72
328 328 8.2767624020887727 -2.0769230769230771 -3.0 47 84 74
329 329 8.2245430809399487 -2.0769230769230771 -3.0 47 84 74
330 330 8.1723237597911229 -2.0769230769230771 -3.0 46 84 72
331 331 8.1201044386422971 -2.0769230769230771 -3.0 51 89 77
332 332 8.0678851174934731 -2.0769230769230771 -3.0 49 87 75
333 333 8.0156657963446474 -2.0769230769230771 -3.0 41 79 67
334 334 7.9634464751958225 -2.0769230769230771 -3.0 44 82 70
335 335 7.9112271540469976 -2.0769230769230771 -3.0 46 84 72
336 336 7.8590078328981718 -2.0769230769230771 -3.0 48 84 70
337 337 7.806788511749347 -2.0769230769230771 -3.0 45 81 67
338 338 7.7545691906005221 -2.0769230769230771 -3.0 48 84 70
339 339 7.7023498694516972 -2.0769230769230771 -3.0 43 79 65
340 340 7.6501305483028723 -2.0769230769230771 -3.0 42 78 64
341 341 7.5979112271540465 -2.0769230769230771 -3.0 48 84 70
342 342 7.5456919060052217 -2.0769230769230771 -3.0 46 82 68
343 343 7.4934725848563968 -2.0769230769230771 -3.0 45 81 67
344 344 7.4412532637075719 -2.0769230769230771 -3.0 45 81 67
